"Match_jetz_birdlife"	"Sp.Scien.jetz"	"Sp.Scien.hbw"	"Total_cells"	"mass"	"Accipiter_albogularis"	"Accipiter_badius"	"Accipiter_bicolor"	"Accipiter_brachyurus"	"Accipiter_castanilius"	"Accipiter_striatus"	"Accipiter_cirrocephalus"	"Accipiter_collaris"	"Accipiter_cooperii"	"Accipiter_erythrauchen"	"Accipiter_erythropus"	"Accipiter_fasciatus"	"Accipiter_gentilis"	"Accipiter_griseiceps"	"Accipiter_gularis"	"Accipiter_gundlachi"	"Accipiter_henicogrammus"	"Accipiter_henstii"	"Accipiter_madagascariensis"	"Accipiter_melanochlamys"	"Accipiter_melanoleucus"	"Accipiter_meyerianus"	"Accipiter_minullus"	"Accipiter_nisus"	"Accipiter_novaehollandiae"	"Accipiter_ovampensis"	"Accipiter_poliogaster"	"Accipiter_rhodogaster"	"Accipiter_rufitorques"	"Accipiter_rufiventris"	"Accipiter_superciliosus"	"Accipiter_tachiro"	"Accipiter_toussenelii"	"Accipiter_trivirgatus"	"Accipiter_virgatus"	"Berenicornis_comatus"	"Ailuroedus_buccoides"	"Aquila_adalberti"	"Aquila_africana"	"Aquila_chrysaetos"	"Clanga_clanga"	"Aquila_fasciata"	"Aquila_gurneyi"	"Aquila_heliaca"	"Aquila_nipalensis"	"Clanga_pomarina"	"Aquila_rapax"	"Aquila_verreauxii"	"Hieraaetus_wahlbergi"	"Ardea_cinerea"	"Ardea_melanocephala"	"Ardea_purpurea"	"Asio_flammeus"	"Asio_otus"	"Asio_stygius"	"Aviceda_subcristata"	"Botaurus_stellaris"	"Bubo_africanus"	"Bubo_ascalaphus"	"Bubo_bengalensis"	"Bubo_bubo"	"Bubo_capensis"	"Bubo_cinerascens"	"Bubo_coromandus"	"Bubo_lacteus"	"Bubo_magellanicus"	"Bubo_nipalensis"	"Bubo_philippensis"	"Bubo_poensis"	"Bubo_scandiacus"	"Bubo_shelleyi"	"Bubo_sumatranus"	"Bubo_virginianus"	"Bubulcus_ibis"	"Buceros_bicornis"	"Geranoaetus_albicaudatus"	"Buteo_albigula"	"Buteo_albonotatus"	"Buteo_augur"	"Buteo_auguralis"	"Buteo_brachypterus"	"Buteo_brachyurus"	"Buteo_galapagoensis"	"Buteo_hemilasius"	"Buteo_lagopus"	"Parabuteo_leucorrhous"	"Buteo_lineatus"	"Buteo_platypterus"	"Geranoaetus_polyosoma"	"Buteo_regalis"	"Buteo_ridgwayi"	"Buteo_rufinus"	"Buteo_rufofuscus"	"Buteo_solitarius"	"Buteo_swainsoni"	"Buteo_ventralis"	"Buteogallus_urubitinga"	"Carpococcyx_renauldi"	"Ardea_alba"	"Catharacta_antarctica"	"Catharacta_maccormicki"	"Catharacta_skua"	"Centropus_anselli"	"Centropus_senegalensis"	"Ciconia_boyciana"	"Circus_aeruginosus"	"Circus_approximans"	"Circus_assimilis"	"Circus_buffoni"	"Circus_cinereus"	"Circus_cyaneus"	"Circus_macrourus"	"Circus_maillardi"	"Circus_maurus"	"Circus_melanoleucos"	"Circus_pygargus"	"Circus_ranivorus"	"Circus_spilonotus"	"Corvus_albus"	"Corvus_bennetti"	"Corvus_brachyrhynchos"	"Corvus_corax"	"Corvus_coronoides"	"Corvus_mellori"	"Corvus_moneduloides"	"Corvus_orru"	"Corvus_ruficollis"	"Corvus_tasmanicus"	"Cracticus_cassicus"	"Cracticus_mentalis"	"Cracticus_nigrogularis"	"Cracticus_quoyi"	"Cracticus_torquatus"	"Dacelo_gaudichaud"	"Dacelo_leachii"	"Dacelo_novaeguineae"	"Dendrocitta_formosae"	"Dendrocitta_vagabunda"	"Dicrurus_bracteatus"	"Dicrurus_caerulescens"	"Egretta_garzetta"	"Elanoides_forficatus"	"Elanus_caeruleus"	"Elanus_leucurus"	"Ephippiorhynchus_asiaticus"	"Erythrotriorchis_buergersi"	"Erythrotriorchis_radiatus"	"Falco_araeus"	"Falco_berigora"	"Falco_biarmicus"	"Falco_cenchroides"	"Falco_cherrug"	"Falco_chicquera"	"Falco_columbarius"	"Falco_concolor"	"Falco_cuvierii"	"Falco_deiroleucus"	"Falco_dickinsoni"	"Falco_eleonorae"	"Falco_fasciinucha"	"Falco_femoralis"	"Falco_hypoleucos"	"Falco_jugger"	"Falco_longipennis"	"Falco_mexicanus"	"Falco_moluccensis"	"Falco_novaeseelandiae"	"Falco_peregrinus"	"Falco_rufigularis"	"Falco_rupicoloides"	"Falco_rusticolus"	"Falco_severus"	"Falco_sparverius"	"Falco_subbuteo"	"Falco_subniger"	"Falco_tinnunculus"	"Geococcyx_californianus"	"Geranoaetus_melanoleucus"	"Glaucidium_bolivianum"	"Glaucidium_brasilianum"	"Glaucidium_brodiei"	"Glaucidium_californicum"	"Glaucidium_capense"	"Glaucidium_castaneum"	"Glaucidium_jardinii"	"Glaucidium_nana"	"Glaucidium_palmarum"	"Glaucidium_passerinum"	"Glaucidium_peruanum"	"Gymnorhina_tibicen"	"Gypohierax_angolensis"	"Haliaeetus_albicilla"	"Haliaeetus_leucocephalus"	"Haliaeetus_leucogaster"	"Haliaeetus_leucoryphus"	"Haliaeetus_pelagicus"	"Haliaeetus_sanfordi"	"Haliastur_sphenurus"	"Hamirostra_melanosternon"	"Harpagus_diodon"	"Harpia_harpyja"	"Stephanoaetus_coronatus"	"Buteogallus_solitarius"	"Harpyopsis_novaeguineae"	"Henicopernis_infuscatus"	"Henicopernis_longicauda"	"Hieraaetus_ayresii"	"Hieraaetus_morphnoides"	"Hieraaetus_pennatus"	"Aquila_spilogaster"	"Ictinaetus_malaiensis"	"Ixobrychus_minutus"	"Ketupa_zeylonensis"	"Lanius_bucephalus"	"Lanius_collurio"	"Lanius_isabellinus"	"Lanius_schach"	"Lanius_senator"	"Larus_argentatus"	"Larus_audouinii"	"Larus_delawarensis"	"Larus_dominicanus"	"Larus_hyperboreus"	"Larus_marinus"	"Larus_occidentalis"	"Leptoptilos_crumenifer"	"Pseudastur_polionotus"	"Lophoictinia_isura"	"Lophotriorchis_kienerii"	"Macheiramphus_alcinus"	"Macronectes_giganteus"	"Megatriorchis_doriae"	"Melierax_canorus"	"Micronisus_gabar"	"Melierax_metabates"	"Melierax_poliopterus"	"Micrastur_gilvicollis"	"Micrastur_mirandollei"	"Micrastur_ruficollis"	"Micrastur_semitorquatus"	"Milvus_migrans"	"Milvus_milvus"	"Otus_gurneyi"	"Nesasio_solomonensis"	"Ninox_boobook"	"Ninox_connivens"	"Ninox_novaeseelandiae"	"Ninox_rudolfi"	"Ninox_rufa"	"Ninox_scutulata"	"Ninox_strenua"	"Nisaetus_alboniger"	"Nisaetus_bartelsi"	"Nisaetus_cirrhatus"	"Nisaetus_lanceolatus"	"Nisaetus_nanus"	"Nisaetus_nipalensis"	"Nisaetus_philippensis"	"Ptilopsis_leucotis"	"Parabuteo_unicinctus"	"Pernis_ptilorhynchus"	"Phodilus_badius"	"Pithecophaga_jefferyi"	"Polemaetus_bellicosus"	"Polyboroides_typus"	"Asio_clamator"	"Ptilopsis_granti"	"Pulsatrix_koeniswaldiana"	"Pulsatrix_melanota"	"Pulsatrix_perspicillata"	"Spilornis_elgini"	"Spilornis_klossi"	"Spizaetus_isidori"	"Spizaetus_melanoleucus"	"Spizaetus_ornatus"	"Spizaetus_tyrannus"	"Spiziapteryx_circumcincta"	"Stercorarius_parasiticus"	"Stercorarius_pomarinus"	"Strepera_fuliginosa"	"Strepera_versicolor"	"Strix_aluco"	"Strix_butleri"	"Strix_chacoensis"	"Strix_uralensis"	"Strix_fulvescens"	"Strix_hylophila"	"Strix_leptogrammica"	"Ciccaba_nigrolineata"	"Strix_occidentalis"	"Strix_ocellata"	"Strix_rufipes"	"Strix_seloputo"	"Strix_varia"	"Strix_woodfordii"	"Surnia_ulula"	"Terathopius_ecaudatus"	"Tyto_alba"	"Tyto_glaucops"	"Tyto_novaehollandiae"	"Tyto_tenebricosa"	"Uroglaux_dimorpha"	"average_predation_richness"	"total_predation_richness"	"latitude_med"	"latitude_mean"	"matching_name"
"2553"	"Spatula_smithii"	"Anas_smithii"	"Spatula_smithii"	8244	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3289	2229	5889	5194	0	8131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5215	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	1285	0	0	0	0	0	0	0	4030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5232	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3214	0	0	0	0	0	6.9075691411936	15	-25.483352594	-25.1533347768821	"Anas_smithii"
"2554"	"Speirops_lugubris"	"Speirops_lugubris"	"Speirops_lugubris"	7	14.80000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.183316126005	0.2309351774335	"Speirops_lugubris"
"2555"	"Spermophaga_haematina"	"Spermophaga_haematina"	"Spermophaga_haematina"	6209	23	0	2148	0	0	3709	0	0	0	0	0	5891	0	0	0	0	0	0	0	0	0	0	0	48	0	0	385	0	0	0	33	0	0	6029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2676	5085	0	0	0	0	0	0	0	1213	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2791	0	5318	0	0	0	0	0	0	0	0	0	0	0	0	4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	2389	0	0	0	0	0	0	418	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6164	0	0	0	81	0	2514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1715	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6162	0	0	3136	0	0	0	0	11.4567563214688	28	3.016649686	2.69574452262498	"Spermophaga_haematina"
"2556"	"Spermophaga_ruficapilla"	"Spermophaga_ruficapilla"	"Spermophaga_ruficapilla"	1981	23.60000038	0	876	0	0	740	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	765	45	0	1024	0	0	0	299	0	699	1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	1532	0	0	0	0	0	0	0	602	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1137	0	1981	0	0	0	0	0	0	0	0	0	0	0	0	1128	0	90	0	105	0	0	0	0	0	0	0	0	0	93	0	0	0	748	0	1484	0	0	0	0	0	0	39	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1767	0	0	33	713	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	1106	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1858	0	0	1622	0	0	0	0	13.5966683493185	34	0.349982806005	-0.70142229241371	"Spermophaga_ruficapilla"
"2557"	"Sphecotheres_viridis"	"Sphecotheres_viridis"	"Sphecotheres_viridis"	137	77.5	0	0	0	0	0	0	0	0	0	0	0	137	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	137	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	14.3795620437956	16	-9.316684634	-9.39332697589781	"Sphecotheres_viridis"
"2558"	"Sphenoeacus_afer"	"Sphenoeacus_afer"	"Sphenoeacus_afer"	1852	30.5	0	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827	0	0	454	0	0	0	505	0	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	965	0	1147	0	1103	1794	0	1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831	0	1852	0	0	0	0	0	0	1852	0	0	0	0	92	120	0	153	0	118	0	0	0	0	0	0	0	0	0	756	0	0	0	994	0	1852	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1153	0	0	1852	0	0	0	0	17.0982721382289	30	-27.900019454	-28.097553667067	"Sphenoeacus_afer"
"2559"	"Sphyrapicus_thyroideus"	"Sphyrapicus_thyroideus"	"Sphyrapicus_thyroideus"	3025	54	0	0	0	0	0	3025	0	0	3025	0	0	0	3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3025	2985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3021	0	0	0	303	0	0	0	0	0	0	3025	0	26	0	0	0	0	0	0	0	2293	0	0	0	1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2998	3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	3025	0	0	0	0	0	0	0	0	0	0	3025	0	0	1994	0	0	0	0	3025	0	0	0	460	0	0	0	0	2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1548	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	0	0	0	472	0	36	0	2064	0	0	0	0	16.636694214876	26	39.516652606	40.4646416625554	"Sphyrapicus_thyroideus"
"2560"	"Sphyrapicus_varius"	"Sphyrapicus_varius"	"Sphyrapicus_varius"	23297	51.5	0	0	0	0	0	22924	0	0	6495	0	0	0	23246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23285	17442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4316	0	0	0	0	0	0	0	0	0	0	8380	0	3942	10925	0	0	0	0	0	0	1782	0	0	0	3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20232	18555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	21572	0	0	0	0	0	0	0	0	0	0	768	0	0	11236	0	0	0	0	22572	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13571	0	17964	0	1022	0	0	0	0	11.5310125767266	23	52.183320286	52.6962332915063	"Sphyrapicus_varius"
"2561"	"Spilopelia_chinensis"	"Stigmatopelia_chinensis"	"Spilopelia_chinensis"	30525	128	0	0	0	0	0	0	3115	0	0	303	0	3695	3257	651	0	0	141	0	0	0	0	238	0	12641	2390	0	0	668	126	0	0	0	0	10183	0	4056	0	0	0	0	5150	3933	0	0	0	0	0	0	0	22517	0	23871	11933	3289	0	2215	2302	0	0	53	0	0	0	940	0	0	6275	926	0	0	0	5036	0	26360	0	0	0	0	0	0	0	0	0	5196	1868	0	0	0	0	0	0	264	0	48	0	0	0	1756	29798	450	0	0	0	0	0	789	3434	3873	0	0	7550	1500	0	0	14394	0	0	12291	0	779	0	1177	2959	1616	84	1719	0	899	0	0	0	481	0	0	945	3014	0	0	0	0	27919	0	14352	0	0	0	924	0	3089	0	3095	2775	368	7533	0	0	0	0	0	0	0	1423	290	3668	0	2082	2	15278	0	0	0	10074	0	12074	2642	18803	0	0	0	0	0	0	0	0	0	0	0	0	0	3224	0	0	0	0	0	0	0	3044	745	0	0	0	0	0	0	0	0	3001	512	0	8864	0	8385	0	0	0	0	0	0	0	0	1150	168	0	0	0	0	2925	11886	5775	0	0	0	0	0	0	0	0	0	0	21403	0	443	0	3225	2560	87	53	145	12694	1404	2718	130	8979	755	4082	0	475	0	0	13164	11364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	2975	101	1745	0	0	0	877	0	0	15471	0	0	0	0	2409	0	0	0	0	13872	0	2798	1318	0	18.1823423423423	108	19.016650966	12.6982120220867	"Stigmatopelia_chinensis"
"2562"	"Spilopelia_senegalensis"	"Stigmatopelia_senegalensis"	"Spilopelia_senegalensis"	98245	81.5	0	57590	0	0	3267	0	1434	0	0	0	5834	1433	483	0	0	0	0	0	0	0	19994	0	19243	29651	0	19404	0	0	0	2692	0	14768	8126	1247	1778	0	0	0	2442	0	0	0	0	0	0	21319	0	0	33356	70759	45926	64064	23491	13170	0	0	27185	22746	0	10678	0	5395	24349	4750	0	0	803	0	5563	0	1906	0	0	61476	0	0	0	0	11580	14751	0	0	0	2397	7786	0	0	0	0	0	0	36224	0	0	0	0	0	0	70506	0	0	332	255	24880	0	57105	1275	1416	0	0	13747	52611	0	3586	5387	41169	13320	0	45608	1416	0	20283	1372	0	0	146	31356	0	0	0	1427	0	0	0	81	941	637	9930	0	0	61938	0	58086	0	0	0	0	0	1396	46172	1433	17808	10075	14718	1481	18497	0	10339	230	1853	0	208	8396	1428	0	0	0	57422	0	8978	0	1060	0	39233	123	72004	0	0	0	0	0	0	11759	322	0	0	0	0	0	1421	0	0	0	0	0	0	0	1312	524	0	0	0	0	0	0	0	19093	1433	50900	34229	2494	55997	9188	0	0	0	0	0	0	279	0	836	0	0	0	0	0	1416	769	24441	0	0	5975	36720	32733	5972	0	0	0	0	79795	275	0	0	1434	314	0	0	0	4949	0	0	0	5858	0	0	0	0	22038	0	10567	110	0	0	36099	0	19145	0	0	0	0	0	0	0	0	0	0	568	1808	0	1250	4040	819	0	0	0	0	2504	0	0	7268	0	0	0	21878	2853	0	59570	0	956	0	0	21.5037406483791	127	15.516650686	13.7820380987604	"Stigmatopelia_senegalensis"
"2563"	"Spiloptila_clamans"	"Spiloptila_clamans"	"Spiloptila_clamans"	8686	7	0	4228	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2531	0	0	0	4126	0	5238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88291503568962	6	15.183317326	15.1407008516413	"Spiloptila_clamans"
"2564"	"Spindalis_nigricephala"	"Spindalis_nigricephala"	"Spindalis_nigricephala"	56	51.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	7.10714285714286	9	18.183317566	18.1535556588571	"Spindalis_nigricephala"
"2565"	"Spindalis_portoricensis"	"Spindalis_portoricensis"	"Spindalis_portoricensis"	45	31.55099283	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	18.183317566	18.238873126	"Spindalis_portoricensis"
